,Bigram,Count
28800,crimes efetuados,3
28801,EUA durante,3
28805,contra ataques,3
28808,antecedentes criminais,3
28813,Brasil atual,3
28814,Vaticano durante,3
28816,Bruno Gagliasso,3
28817,caiu matando,3
28827,Trump aparece,3
28829,ataque EMP,3
28776,caso especificamente,3
28764,novos lançamentos,3
28963,dívida interna,3
28755,Notre Dame,3
28692,entender caro,3
28707,governador Fernando,3
28711,nunca educou,3
28712,partir deste,3
28713,Mesmo sendo,3
28714,Patrus Ananias,3
28716,porcelana fina,3
28717,cor branca,3
28725,meios políticos,3
28727,ser resolvida,3
28733,nobre deputada,3
28737,contra qualquer,3
28740,merecem respeito,3
28744,pesquisas presidenciais,3
28749,falam sobre,3
28751,ser gay,3
28752,David Sneddon,3
28831,Jongun fez,3
28833,alerta vermelho,3
28840,partes envolvidas,3
28841,China disse,3
28891,bons olhos,3
28893,provável guerra,3
28899,evidências materiais,3
28907,única bala,3
28915,Mad Dog,3
28916,EUA possuem,3
28918,bunker subterrâneo,3
28920,sargento Fabrício,3
28927,maneira pouco,3
28936,princesa Diana,3
28944,vida humana,3
28945,pesquisas eleitorais,3
28948,governo dentro,3
28949,encontrarão fogo,3
28950,viu antes,3
28956,vamos ser,3
28958,brasileiro Eduardo,3
28889,Defesa Raul,3
28886,diretor artístico,3
28883,San Diego,3
28859,poderá concorrer,3
28842,Jongun declarou,3
28845,vamos incendiar,3
28846,Esquerda Livre,3
28851,hora Não,3
28855,doente mental,3
28856,norteamericano Donald,3
28857,Pobre povo,3
28867,Stevie Wonder,3
28882,guerra Kim,3
28869,pacote suspeito,3
28871,Top Gun,3
28872,tratamentos convencionais,3
28874,crise convulsiva,3
28876,boca aberta,3
28879,tudo pode,3
28881,doença mental,3
28073,veja aqui,3
28068,mil metros,3
26770,doença degenerativa,3
27164,cinco investigações,3
27168,nesses inquéritos,3
27169,juiz Federal,3
27170,Federal Sérgio,3
27172,Carmem Lucia,3
27174,223 funcionários,3
27188,Empresa Brasil,3
27191,Ator petista,3
27192,brasileiros façam,3
27193,Paulo Betti,3
27200,milhões Até,3
27203,aqui porque,3
27207,Operação Aletheia,3
27208,provas sobre,3
27213,prevenir câncer,3
27216,ainda afirmou,3
27219,dois inquéritos,3
27221,UTC Engenharia,3
27167,investigados nesses,3
27163,petista passou,3
27227,sobre encontro,3
27162,Chefe Casa,3
27092,tenta fazer,3
27093,ter limites,3
27104,contar tudo,3
27106,Leudo Costa,3
27117,federal Paulo,3
27122,Temer negou,3
27124,pior espécie,3
27125,Bernardo exministro,3
27129,notícia falsa,3
27133,jornalista Heraldo,3
27134,ser negro,3
27135,Laurita Vaz,3
27140,Sexta Turma,3
27144,correndo risco,3
27148,NÃO PODE,3
27150,pessoas podem,3
27161,Lula Ministro,3
27224,população contra,3
27229,gravações divulgadas,3
27435,750 mil,3
27345,enfim algo,3
27367,votar contra,3
27370,Delcídio afirmou,3
27371,814 mil,3
27377,vários outros,3
27386,Dilma estaria,3
27387,comer marmitex,3
27396,sobre novas,3
27398,via UOL,3
27408,ser prefeito,3
27410,governador Geraldo,3
27411,anos diz,3
27415,base governista,3
27417,Você excelência,3
27421,carta dizendo,3
27424,envolvendo negócios,3
27425,Executiva Nacional,3
27432,medidas judiciais,3
27351,via decreto,3
27341,primeiros dias,3
27232,alguns deixam,3
27332,Lula estará,3
27234,deixarei passar,3
27241,ficaram revoltados,3
27242,questões políticas,3
27246,tentar negociar,3
27256,Palocci exministro,3
27270,dia 3005,3
27282,Dilma cometeu,3
27286,disse Ana,3
27288,Transparência citado,3
27290,cargos porque,3
27291,gravações produzidas,3
27297,dois tiros,3
27301,Alves pediu,3
27308,outras vezes,3
27312,quadro clínico,3
27313,exame neurológico,3
27320,dar ordens,3
27085,Temer assuma,3
27084,Helder Barbalho,3
27083,vai piorar,3
26854,Dra Janaína,3
26857,problemas econômicos,3
26858,papel central,3
26859,pobre garçom,3
26860,sido demitido,3
26862,grande repercussão,3
26866,ouviu dizer,3
26867,Ciro disse,3
26871,tudo certo,3
26873,movimento sindical,3
26875,Dilma Lula,3
26876,Paulo após,3
26880,Ele deve,3
26891,ordem pública,3
26899,vai dobrar,3
26903,afora Mais,3
26908,transtorno incurável,3
26910,Santa Casa,3
26856,verdade Temer,3
26853,valores pagos,3
27074,PGR mostra,3
26837,funcionalismo público,3
26780,apresentador Ratinho,3
26781,Dilma perde,3
26784,quer dar,3
26790,pessoas humildes,3
26794,mil militares,3
26798,mostrou indignada,3
26802,carro oficial,3
26803,carro blindado,3
26811,pretende tirar,3
26813,estrangeiros durante,3
26814,lei aprovada,3
26819,ataques terroristas,3
26820,general José,3
26821,empresária Luiza,3
26823,Lírio Parisotto,3
26829,órgão público,3
26831,aparenta ser,3
26914,Vanguarda Armada,3
26915,Armada Revolucionária,3
26917,mil após,3
26918,Parece piada,3
26997,falso pastor,3
27002,onça Juma,3
27008,órgão ambiental,3
27010,petista Luiz,3
27015,concedeu liminar,3
27021,Cláudia Cordeiro,3
27024,estaria morto,3
27025,César Filho,3
27026,Marconi Perillo,3
27028,Dira Paes,3
27029,fácil pra,3
27045,esposa Mônica,3
27053,vaquinha virtual,3
27063,170 mil,3
27066,taxar grandes,3
27071,confusão mental,3
27073,Vera Durão,3
26996,inquéritos ligados,3
26994,sofria ameaças,3
26987,tentar anular,3
26939,fez piada,3
26919,Luchsinger herdeira,3
26920,banco Credit,3
26921,Vou fazer,3
26923,possa usar,3
26927,Não satisfeita,3
26933,fez Dilma,3
26938,poderá deixar,3
26947,chamado mensalão,3
26978,Previdência Social,3
26949,mensalão mineiro,3
26951,reais recebidos,3
26952,apresentador afirmou,3
26955,desabafou Bianca,3
26961,vai responder,3
26962,juiz Paulo,3
26972,recebeu propinas,3
27434,Opera Mundi,3
27436,pegou fogo,3
28065,Num país,3
27803,câmera lenta,3
27809,número 342,3
27813,Maluf PPSP,3
27818,Leonel Brizola,3
27821,Câmara Dilma,3
27824,vai estar,3
27825,estar preso,3
27826,Seu nome,3
27828,ser deposto,3
27831,maior esquema,3
27840,Rousseff decidiu,3
27847,líderes comunistas,3
27848,Bolsonaro mandou,3
27850,Lula alugou,3
27852,comunista Jandira,3
27857,Panama Papers,3
27862,deputado Onyx,3
27870,ator disse,3
27807,hotel Golden,3
27796,decisões tomadas,3
27893,ofensa contra,3
27793,juiz eleitoral,3
27720,Gomes disse,3
27721,Essas ações,3
27724,denúncia anônima,3
27731,decidiu partir,3
27732,expresidente condenado,3
27733,últimas horas,3
27739,humano pode,3
27742,nomeado ministro,3
27744,post publicado,3
27753,vou ser,3
27756,onde morava,3
27757,Ana Benchimol,3
27760,ser grande,3
27763,Meio Ambiente,3
27764,Dilma Vana,3
27765,Vana Rousseff,3
27785,Abreu disse,3
27887,partiram pra,3
27895,pena dar,3
27439,portal Notícias,3
27987,Centro Nacional,3
27992,corte suprema,3
28000,única opção,3
28003,Dilma quis,3
28008,pior ainda,3
28010,interceptação telefônica,3
28017,juiz Itagiba,3
28018,Itagiba Catta,3
28019,Preta Neto,3
28028,conforme divulgado,3
28034,manifestações contra,3
28035,etc Enfim,3
28041,Ela deve,3
28048,parte financeira,3
28050,cenário econômico,3
28051,Alexandre Tombini,3
28055,Joel Santana,3
28056,revista americana,3
27989,Defesa russo,3
27982,soberania nacional,3
24447,empresa havia,3
27979,País Não,3
27903,controle emocional,3
27905,ministro Jaques,3
27909,Mário Covas,3
27929,Ele simplesmente,3
27936,presidente porque,3
27940,ser aprovada,3
27946,SemTerra MST,3
27949,ser homologada,3
27951,pede autorização,3
27953,seguinte título,3
27960,muitas outras,3
27961,sigilo telefônico,3
27962,Brigada Paulo,3
27963,Eva Chiavon,3
27967,Depósito Dias,3
27975,mundo conflituoso,3
27978,500 anos,3
27714,Vamos falar,3
27712,plano diabólico,3
27706,João Paulo,3
27533,abertamente sobre,3
27536,dessa semana,3
27537,Lula alega,3
27538,senador licenciado,3
27542,2013 Valor,3
27543,Cláudia Leitte,3
27549,confira vídeo,3
27552,Rodrigo Augusto,3
27557,nenhum ato,3
27560,destruir todo,3
27565,ministro Barroso,3
27574,maior taxa,3
27575,série histórica,3
27577,universidade pública,3
27581,Luiza Trajano,3
27582,nota publicada,3
27588,presidente fez,3
27589,ainda ficou,3
27534,Não acredito,3
27524,contra pessoas,3
27702,disciplinar contra,3
27517,fazer tudo,3
27442,STF contra,3
27455,renúncia fiscal,3
27456,Luan Santana,3
27460,Lira PPAL,3
27463,deverá responder,3
27466,140 anos,3
27468,primeiro passo,3
27470,votos necessários,3
27473,poderá ficar,3
27477,chefes regionais,3
27487,fazendo aqui,3
27498,dívida pública,3
27499,TRF4 Lula,3
27500,jornalista Augusto,3
27502,mentiu sobre,3
27503,questionada sobre,3
27515,deve pedir,3
27590,outro membro,3
27591,Assessor Técnico,3
27595,depressão profunda,3
27596,574 mil,3
27657,naquele momento,3
27661,decisão maluca,3
27663,367 deputados,3
27664,país confira,3
27666,Vamos dar,3
27667,pode tolerar,3
27671,Paulo Rio,3
27672,país Lula,3
27676,própria mãe,3
27681,mil presas,3
27682,político corrupto,3
27683,imprensa internacional,3
27691,grandes servidores,3
27695,Não devo,3
27697,desabafar sobre,3
27699,diversos outros,3
27701,processo disciplinar,3
27655,disse Mendes,3
27654,Flávio Dino,3
27653,Cardozo disse,3
27617,Minha casa,3
27599,ministros Luiz,3
27600,Luiz Roberto,3
27603,logo logo,3
27608,Marcelo Serrado,3
27611,Fundação Getúlio,3
27613,transações financeiras,3
27616,Grupo Globo,3
27619,valor máximo,3
27652,goela abaixo,3
27625,possível afirmar,3
27626,porém disse,3
27630,Lula leia,3
27634,Beto Mansur,3
27638,Estou falando,3
27646,chamado Brasil,3
27651,disse nada,3
24448,dez vezes,3
23639,uso pessoal,3
24433,Brasil confira,3
21065,Como todos,3
21076,bem perto,3
21078,qualquer decisão,3
21080,alta Corte,3
21083,coisa vai,3
21086,PMDB Eduardo,3
21090,Temer passa,3
21091,disse agora,3
21093,órgãos responsáveis,3
21098,Rodrigues REDEAP,3
21103,Batista dono,3
21107,usando dinheiro,3
21109,Senador Randolfe,3
21115,Fernando Holiday,3
21123,espontânea vontade,3
21124,presidente ainda,3
21132,cometeram suicídio,3
21138,deram continuidade,3
21067,Não importa,3
21058,federal Francisco,3
21150,controle remoto,3
21057,escreve carta,3
20979,Esse homem,3
20987,culto realizado,3
20991,direitos autorais,3
20994,inquérito aberto,3
20998,algumas perguntas,3
21007,dois últimos,3
21009,nesta manhã,3
21013,mídia nacional,3
21022,pessoa investigada,3
21025,600 milhões,3
21042,deu pra,3
21043,Friboi Joesley,3
21044,cometendo assim,3
21045,outro crime,3
21054,milhões cada,3
21055,disse assim,3
21056,Até onde,3
21149,Uma aeronave,3
21155,podem atingir,3
21301,tentou esconder,3
21215,poderão morrer,3
21234,nega pedido,3
21240,petista tenta,3
21251,forte pressão,3
21252,EUA Esse,3
21253,KCNA divulgou,3
21254,vida novamente,3
21255,outra bomba,3
21259,realizar testes,3
21266,declarações polêmicas,3
21267,vários grupos,3
21269,ser enquadrada,3
21270,ainda assim,3
21271,Fábio Olivetti,3
21272,Olivetti Lins,3
21273,Leonardo Sakamoto,3
21274,opiniões palavras,3
21278,Alberto Brilhante,3
21232,nota afirmando,3
21214,pessoas poderão,3
21156,Norte possui,3
21212,falso testemunho,3
21157,possui armas,3
21161,armamento nuclear,3
21163,estar blefando,3
21164,Street Journal,3
21172,mundo deve,3
21174,novos países,3
21176,mesma situação,3
21180,nucleares contra,3
21181,imagem pública,3
21184,Fabio Faria,3
21186,Adriane Galisteu,3
21189,usar dinheiro,3
21192,Veja divulgou,3
21197,deputado Heráclito,3
21198,Boca Mole,3
21201,próprios seguidores,3
21209,depoimentos prestados,3
20978,tentar desmoralizar,3
20975,Meu filho,3
20972,Precisa ser,3
20693,outras autoridades,3
20704,duramente criticado,3
20705,ditador comunista,3
20706,médio alcance,3
20715,projetos sociais,3
20721,faço nada,3
20728,juiz brasileiro,3
20732,alguns senadores,3
20733,bancada petista,3
20734,pedido inusitado,3
20735,Paulo Rocha,3
20747,alguns parlamentares,3
20753,anos aparece,3
20758,evento realizado,3
20759,Moro responsável,3
20765,juiz afirmou,3
20767,STF Luís,3
20773,recursos destinados,3
20694,Greys Anatomy,3
20686,grupo político,3
20967,Temer Dilma,3
20677,ser simplesmente,3
20621,corrida presidencial,3
20627,Católica Romana,3
20629,ter visto,3
20630,três pessoas,3
20631,cuidados médicos,3
20636,filmada chegando,3
20648,analistas políticos,3
20649,Brasil faz,3
20650,faz tempo,3
20652,condições mínimas,3
20655,outra época,3
20656,combate efetivo,3
20657,extremamente preocupante,3
20663,casa noturna,3
20664,Zavascki STF,3
20665,ocorreu perto,3
20673,dependentes químicos,3
20782,Por quê,3
20784,ouviu falar,3
20790,quebrando tudo,3
20791,público durante,3
20895,outros nomes,3
20902,fez críticas,3
20904,escreveu abaixo,3
20908,Vocês querem,3
20921,LavaJato investiga,3
20922,Federal apresentou,3
20924,endereços onde,3
20927,Dilma durante,3
20932,Fazenda Guido,3
20933,Temer ficou,3
20935,esposa Cláudia,3
20937,verdade pode,3
20939,expresidente pode,3
20955,Dilma recebeu,3
20959,Bezerra PTRN,3
20960,presidente biônico,3
20966,motivo principal,3
20884,Primeira Dama,3
20883,sobre ser,3
20879,ataca Bolsonaro,3
20830,Tailândia Turquia,3
20796,Para ser,3
20797,ser nomeado,3
20801,Pesquisa realizada,3
20802,aponta Bolsonaro,3
20804,PMDB PSDB,3
20822,novo projeto,3
20829,diversos países,3
20832,Ela quer,3
20878,Dilma deveria,3
20853,nobres parlamentares,3
20854,denúncia sobre,3
20856,denúncias sobre,3
20859,presidente Rousseff,3
20861,golpe parlamentar,3
20863,falar porque,3
20869,provável prisão,3
21280,ser usada,3
21316,Craig Roberts,3
20615,pra baixo,3
21706,150 metros,3
21715,problemas mentais,3
21717,Coreia pode,3
21718,armamentos nucleares,3
21720,estado norteamericano,3
21721,bombas atômicas,3
21722,déspota nortecoreano,3
21724,diretor executivo,3
21731,possa atingir,3
21734,suposto ataque,3
21738,míssil ICBM,3
21739,ICBM capaz,3
21751,Elton John,3
21753,inspira cuidados,3
21759,suposto recebimento,3
21760,propina paga,3
21763,forma tão,3
21766,Santo Antônio,3
21714,Bin Laden,3
21702,via telefone,3
21771,sendo processado,3
21701,Jinping presidente,3
21637,pode realizar,3
21640,North Vandenberg,3
21641,militares norteamericanos,3
21642,lançamento ocorreu,3
21647,ser lançado,3
21648,pode sair,3
21655,situação atual,3
21668,quer evitar,3
21669,frota naval,3
21670,americano Carl,3
21671,portaaviões Carl,3
21673,submarino nuclear,3
21679,Lula chama,3
21682,expresidente fez,3
21684,Eles vão,3
21691,maior teste,3
21693,outras cinco,3
21770,ainda poderão,3
21774,desmoralizar homens,3
21321,bom tempo,3
21841,caso contrário,3
21846,vai tentar,3
21856,propriedade privada,3
21859,ser hipócritas,3
21873,rio São,3
21878,Trump ordenou,3
21880,USS Ronald,3
21882,EUA Mike,3
21884,Korean Central,3
21885,Central News,3
21886,News Agency,3
21888,Lula tentou,3
21889,Lula então,3
21890,contrato fictício,3
21896,dinheiro através,3
21900,bombardeiros supersônicos,3
21903,bombardeiros B1B,3
21904,japonês Shinzo,3
21844,vai passar,3
21838,Esse pessoal,3
21776,envolvido nessas,3
21836,Mendes Júnior,3
21780,boa índole,3
21781,Cooperativa Habitacional,3
21783,Olha aqui,3
21784,algumas mensagens,3
21787,Maurício Lima,3
21788,LavaJato irá,3
21795,Defesa norteamericano,3
21799,confirmou oficialmente,3
21803,podemos perceber,3
21804,China quer,3
21814,lado oposto,3
21815,próprio Presidente,3
21819,irá depor,3
21820,promete contar,3
21823,vai liberar,3
21825,Lagoa Rodrigo,3
21827,senhor diz,3
21632,via Daily,3
21631,podem levar,3
21629,grande importância,3
21414,diversos locais,3
21419,catástrofe nuclear,3
21422,Norte emitiu,3
21423,após Kim,3
21425,nunca deu,3
21426,dessa natureza,3
21430,poderá tomar,3
21431,defesa aérea,3
21432,alerta máximo,3
21446,outra metade,3
21451,fogo real,3
21452,ditador Kin,3
21460,Abe disse,3
21462,novo lançamento,3
21464,primeiroministro Shinzo,3
21466,Trump diz,3
21468,recente teste,3
21469,EUA Rex,3
21418,país imediatamente,3
21412,altos níveis,3
21618,maneira alguma,3
21407,país informou,3
21323,anos Ele,3
21328,instalações nucleares,3
21333,estaria vivendo,3
21336,ficar calado,3
21337,estará sob,3
21345,expresidente Janete,3
21347,duas jornalistas,3
21356,Nada justifica,3
21364,assassinar Kim,3
21366,Agência Central,3
21370,sistemas antimísseis,3
21382,Lula irá,3
21387,Norte KCNA,3
21399,poderia acontecer,3
21401,Jonun disse,3
21402,mundo diz,3
21403,jornal australiano,3
21473,podemos tolerar,3
21475,John McCain,3
21481,anunciou hoje,3
21488,tribunais superiores,3
21547,Norte divulga,3
21552,Arthur Maia,3
21555,vai elaborar,3
21556,própria consciência,3
21561,Estado Rex,3
21564,maior potência,3
21565,atrás apenas,3
21570,mundo real,3
21571,ser enviado,3
21573,relatório sobre,3
21579,capital nortecoreana,3
21586,pronunciaram sobre,3
21589,Santa Lúcia,3
21594,Comissão Parlamentar,3
21600,preso durante,3
21610,Bolsonaro Lula,3
21616,pode vencer,3
21546,grande conflito,3
21540,defesa antiaérea,3
21532,pode parar,3
21518,novo depoimento,3
21493,Sul suspendam,3
21494,mísseis THAAD,3
21497,medidas necessárias,3
21498,Unidos Donald,3
21506,pegar armas,3
21511,renda per,3
24432,vídeo explicativo,3
21519,primeiro depoimento,3
21531,The Independent,3
21521,notícias Reuters,3
21522,quer passar,3
21523,disse Trump,3
21524,respondeu Ele,3
21528,Uma ação,3
21529,Japão Coréia,3
21530,fonte The,3
20616,decidiu mirar,3
20612,vem sofrendo,3
21910,alguma ação,3
19812,Angela Merkel,3
19825,conversa sobre,3
19826,pressão popular,3
19827,Senado Romero,3
19828,Antonio Imbassahy,3
19829,Aguinaldo Ribeiro,3
19833,precisa trabalhar,3
19837,ser paga,3
19838,tantas outras,3
19842,maneira tão,3
19844,disse Janot,3
19847,durante culto,3
19848,Não deu,3
19849,Agenor Duque,3
19863,Ele acha,3
19864,tudo normal,3
19866,algo absolutamente,3
19870,país Isso,3
19823,seguintes palavras,3
19810,mostra Lula,3
19883,Noblat publicou,3
19797,Vaticano informou,3
19718,qualquer espécie,3
19720,ser pago,3
19725,virou ministro,3
19727,vai tomar,3
19738,Curitiba sob,3
19743,Serraglio PMDBPR,3
19750,país possa,3
19751,José Mujica,3
19752,sendo atacado,3
19757,Uma senhora,3
19759,decidiu agir,3
19771,empresas brasileiras,3
19774,sendo acusado,3
19776,próximas semanas,3
19780,Waldemiro Santiago,3
19787,Seria cômico,3
19789,digamos assim,3
19880,estaria tentando,3
19889,cada 100,3
20052,vida privada,3
19964,estrita confiança,3
19969,sob custódia,3
19974,abriu fogo,3
19979,Isso significa,3
19980,vascular cerebral,3
19989,certas situações,3
19998,Testemunhas disseram,3
20002,Expresidente diz,3
20008,vazando informações,3
20011,Kim Kataguiri,3
20019,tentar ludibriar,3
20020,Quem fala,3
20021,fala demais,3
20027,Temer chegou,3
20037,ser detido,3
20043,Temer deveria,3
20045,SÉRGIO MORO,3
20047,MICHEL TEMER,3
19967,vai embora,3
19963,Temer Inaudível,3
19899,Temer Ele,3
19962,pra falar,3
19900,Fachin determinou,3
19904,defesa pede,3
19907,sendo submetido,3
19911,cabelo raspado,3
19915,revista Exame,3
19917,melhor solução,3
19921,receber dinheiro,3
19923,todo dia,3
19926,Fachin ministro,3
19927,exdeputado Rodrigo,3
19934,educação física,3
19942,Cássia Eller,3
19943,Uma suposta,3
19955,atos ilícitos,3
19957,venho aqui,3
19958,meia noite,3
19960,ser flagrado,3
19710,novos casos,3
19696,gente pra,3
19693,gravação divulgada,3
19410,Lula Você,3
19422,Lava Jato,3
19423,Lula recebe,3
19427,norteamericano decidiu,3
19433,recursos naturais,3
19439,outro mundo,3
19441,Brasil nunca,3
19444,quase nunca,3
19451,Jungmann ministro,3
19454,conta pessoal,3
19468,além disso,3
19472,primeira coisa,3
19480,sites petistas,3
19482,recebeu cerca,3
19484,queremos chegar,3
19485,nomes citados,3
19494,Deputados Rodrigo,3
19500,ficou internado,3
19417,base legal,3
19409,desabafou sobre,3
19688,tratamento diferenciado,3
19404,ainda acha,3
19318,tão bom,3
19324,ser revertido,3
19325,vezes antes,3
19338,sendo cometido,3
19346,Cristiane Brasil,3
19352,pode conferir,3
19354,nenhum momento,3
19365,instâncias superiores,3
19370,faz nada,3
19374,Willian Waack,3
19378,hospital Sírio,3
19387,Boechat sobre,3
19392,Lula Moro,3
19395,mundo jurídico,3
19396,ter chegado,3
19398,Nova Jersey,3
19400,irmãos Castro,3
19501,cinco dias,3
19505,agente penitenciário,3
19506,recebeu alta,3
19518,cinco meses,3
19609,Lula chamava,3
19613,General manda,3
19614,tão sonhada,3
19616,atual cenário,3
19619,relação promíscua,3
19621,panos quentes,3
19622,desastre nuclear,3
19627,mídia nortecoreana,3
19629,legítima defesa,3
19641,expresidente poderá,3
19651,Tancredo Neves,3
19665,apartamento tríplex,3
19669,vantagens ilícitas,3
19672,José Afonso,3
19674,Lula Quem,3
19675,vídeo leia,3
19681,Ele deixou,3
19600,sentença condenatória,3
19592,sofrer impeachment,3
19591,estar correndo,3
19556,algumas cidades,3
19519,primeiro grau,3
19534,hospital infantil,3
19538,comunicado oficial,3
19545,sigilo absoluto,3
19546,diversas situações,3
19549,sendo feita,3
19550,Funaro operador,3
19561,empréstimos bilionários,3
19588,coisa típica,3
19564,surpreende Lula,3
19566,Sob gritos,3
19575,filho caçula,3
19576,cometeu suicídio,3
19579,maior ladrão,3
19582,obsessão doentia,3
19585,Deputado diz,3
20050,fonte link,3
20053,tais informações,3
20610,qualquer investigação,3
20379,proposta dessa,3
20385,RCALF USA,3
20390,ter implantado,3
20395,segundo maior,3
20404,problemas emocionais,3
20406,ainda brincou,3
20410,Uma imagem,3
20415,época deputado,3
20418,porque sabe,3
20419,médio prazo,3
20421,senador paranaense,3
20435,onde cada,3
20436,cada parlamentar,3
20439,pretensões políticas,3
20444,ficou claro,3
20449,envelope amarelo,3
20452,delator disse,3
20455,contra José,3
20381,conhece nada,3
20377,Supremo Gilmar,3
20463,merecem ser,3
20376,Aldo Rebelo,3
20314,bom tom,3
20318,doleiro Funaro,3
20319,desse País,3
20321,perigosa Não,3
20324,têm limites,3
20331,poderá colocar,3
20334,tratamento médico,3
20338,companhias aéreas,3
20347,devem evitar,3
20349,companhia aérea,3
20354,pessoas morrem,3
20360,ser resolvidos,3
20364,ser internado,3
20366,pressão arterial,3
20370,Todo cuidado,3
20374,Marco Maia,3
20375,Maia PTRS,3
20456,imprensa sobre,3
20465,muitos congressistas,3
20056,Lula Qual,3
20537,sido assassinado,3
20550,Segundo investigações,3
20560,Petrobras Renato,3
20566,prenderem logo,3
20568,Lula declarou,3
20569,petista afirmou,3
20571,Julius Baer,3
20572,vale ressaltar,3
20578,pensou duas,3
20582,pena máxima,3
20585,última fase,3
20587,irá gastar,3
20592,poderia faltar,3
20597,Brasil divulgou,3
20600,ministro Luís,3
20604,enxugar gelo,3
20606,Lula subiu,3
20609,afirmou Lula,3
20543,sistema imunológico,3
20528,mil casos,3
20473,decidiu levar,3
20525,exassessor especial,3
20474,mandato presidencial,3
20478,Benjamin ministro,3
20481,sangue contra,3
20482,dessa senhora,3
20485,pode ignorar,3
20494,Ricardo Augusto,3
20495,Augusto Soares,3
20496,nesta terça,3
20506,Federal prendeu,3
20508,outros parlamentares,3
20513,cargos eletivos,3
20514,sobre Bolsonaro,3
20515,Bolsonaro Não,3
20518,ninguém aguenta,3
20519,polícia militar,3
20520,polícia federal,3
20523,diversos mísseis,3
20311,jornalista disse,3
20310,outros passageiros,3
20308,Ele apenas,3
20113,petista fez,3
20138,juiz disse,3
20141,filmado recebendo,3
20142,recebendo dinheiro,3
20145,Temer contra,3
20147,Temer Eduardo,3
20148,Eduardo Geddel,3
20149,Geddel Henrique,3
20150,Henrique Padilha,3
20152,outro processo,3
20155,Circuito interno,3
20166,alguns funcionários,3
20169,recursos humanos,3
20172,Peter Smith,3
20175,trabalho Isso,3
20180,demitido porque,3
20181,graves problemas,3
20183,continua sendo,3
20134,desta sexta,3
20111,ser levada,3
20305,terceira pessoa,3
20109,últimas consequências,3
20057,tal pedido,3
20060,endereços ligados,3
20066,sendo feitas,3
20067,STF determinou,3
20068,Willer Tomaz,3
20071,carne brasileira,3
20072,vacina contra,3
20075,diz Não,3
20082,documentos apresentados,3
20084,relator João,3
20087,Moro poderá,3
20088,poderá decretar,3
20089,feito durante,3
20093,Marcelo Miller,3
20099,Santos Laus,3
20100,MPF vai,3
20108,tão cedo,3
20185,irá recorrer,3
20188,Moro estaria,3
20192,estaria pagando,3
20193,janeiro deste,3
20249,presa julgará,3
20251,mentora intelectual,3
20252,empreender fuga,3
20256,Aécio desabou,3
20257,desabou literalmente,3
20259,atende pouquíssimas,3
20260,pouquíssimas ligações,3
20262,celular algo,3
20263,algo óbvio,3
20267,Chico Pinheiro,3
20269,análise sobre,3
20271,Jaburu residência,3
20274,primeiro filho,3
20280,Essa atitude,3
20283,Durante muitos,3
20289,cinco vezes,3
20298,fogo contra,3
20248,Andrea presa,3
20247,manter Andrea,3
20246,mesma turma,3
20217,Não conseguimos,3
20194,anos Ela,3
20197,Dois ministros,3
20198,Governo corrupto,3
20201,votou contra,3
20202,projeto apresentado,3
20204,sentiu ameaçado,3
20205,Otto Warmbier,3
20221,primeira semana,3
20241,último momento,3
20224,operação lava,3
20225,pública contra,3
20226,declarou ter,3
20229,vai soltar,3
20232,bom som,3
20237,anos seguidos,3
20238,senhor expresidente,3
21907,matéria informou,3
21512,per capita,3
21913,vídeos abaixo,3
23432,Militar informou,3
23443,tão bem,3
23452,Ministro Dias,3
23453,processo legal,3
23460,vamos parar,3
23461,Jorge Picciani,3
23464,repúdio contra,3
23467,Cunha alega,3
23471,afastamento determinado,3
23475,ter dois,3
23476,dois pesos,3
21915,Diego Amorim,3
23478,ainda ressaltou,3
23481,tragédia anunciada,3
23489,conseguiu transformar,3
23491,melhores salários,3
23492,Foram registradas,3
23496,preciso antecipar,3
23440,decidiu revelar,3
23431,após serem,3
23510,intervenção cirúrgica,3
23429,ministro Toffoli,3
23368,preciso muita,3
23370,país Para,3
23371,primeiras imagens,3
23372,Ary Fontoura,3
23374,sendo feito,3
23377,algo recente,3
23378,José Adelmário,3
23379,Adelmário Pinheiro,3
23381,mensagens via,3
23384,ver navios,3
23385,documento assinado,3
23390,desta segunda,3
23404,empreiteira pagou,3
23414,Departamento Penitenciário,3
23417,Curitiba desde,3
23423,doações feitas,3
23424,governo quanto,3
23501,sistema eleitoral,3
23511,Pela segunda,3
23684,neste assunto,3
23602,Campinas interior,3
23606,vida real,3
23608,apresentador global,3
23612,ter considerado,3
23620,Braga PMDBAM,3
23626,várias fotos,3
23628,Lula usou,3
23630,petista quer,3
23633,STF hoje,3
23634,Odebrecht fizeram,3
23641,Revista ISTOÉ,3
23642,Santos Dumont,3
23662,acima citados,3
23666,dama sofreu,3
23668,empresário Eike,3
23670,preventiva expedido,3
23671,expedido hoje,3
23674,escondido cerca,3
23604,hospitais públicos,3
23600,novo relator,3
23515,própria morte,3
23594,morte cerebral,3
23516,ser atingida,3
23522,abaixo Não,3
23525,mera coincidência,3
23527,Justiça Alexandre,3
23534,programa Domingão,3
23535,ocorreu porque,3
23542,decisão unânime,3
23546,ainda pior,3
23553,cujos nomes,3
23555,nome envolvido,3
23556,junho deste,3
23564,mídia golpista,3
23574,deu mal,3
23577,tocar fogo,3
23578,família Bolsonaro,3
23590,Lima Duarte,3
23592,pelego oportunista,3
